tweet_id,tweet_text,c_and_g,category,organization
7.258617106204467e+17,@sureshpprabhu \n@RailMinIndia \nDear Sir\nWe are facing the single problem everyday from Ghaziabad to Moradabad rout \nKindly healp to us,0.0,0,0
7.258747374156225e+17,The Sherlock Holmes:@DelhiPolice https://t.co/l2pwefL1DQ,1.0,0,0
7.258790675395871e+17,@RailMinIndia make it 9:55 am for mobile booking restriction instead of 8 am,0.0,0,0
7.258791217970872e+17,#congratulations @DelhiPolice @JointCP_CrimeDP for such a brilliant workout #crime #museum #Delhi https://t.co/iUZU7r2uL5,0.0,1,0
7.258799320443249e+17,After recreating crime scene in Sherlock Holmes style @DelhiPolice recovers dagger stolen from Nehru Memorial Museum https://t.co/67TAkiQwV2,0.0,1,0
7.258823717409628e+17,Major traffic jam from Ber Sarai flyover till Munirka @dtptraffic #TrafficAlert @TrafflineDEL due to a police barricade,0.0,0,0
7.258891979749294e+17,"@dtptraffic signal not working on Nizamuddin bridge Ring Rd T-point,",0.0,0,0
7.258895186839962e+17,"@RailMinIndia - you have ensured that half of mumbai is shifted in this route, yet cont services that were relevant in 90s. Need answers.",0.0,0,0
7.258902844380856e+17,@dtptraffic Use of scooty by school students in morning remains unchecked in rohini area,0.0,0,0
7.25891316438151e+17,@ArvindKejriwal @DelhiPolice @dtptraffic any action on cars violating @OddEvenDelhi this one did in d broad daylight https://t.co/4EwRHDoZNH,0.0,1,0
7.258918711433011e+17,@dtptraffic this taxi is ferrying passengers illegally https://t.co/uUuQ6KGVhj,0.0,1,0
7.2589288320367e+17,@narendramodi  @sureshpprabhu @RailMinIndia @satishmaisuriya @DevelopedSurat @DarshanaJardosh @VMakadiya @mpparimal @RSSorg Great,0.0,0,0
7.258952034170266e+17,@ippatel  @DrGPradhan  @Swamy39  sir this is totally disgusting and unacceptable @uppolicepr @DelhiPolice @PMOIndia  https://t.co/jP4YqAWGnv,1.0,0,0
7.259031209291489e+17,@dtptraffic @DelhiTransit @TransportDelhi  DTC bus break down at vidhan sabha metro station bus stop,0.0,0,0
7.259059839359345e+17,police must review why complaints are not registered and take strict action. @CHRI_INT @DelhiPolice  https://t.co/W66BpZ8Gmq,1.0,0,0
7.259125067790705e+17,@DelhiPolice arrested two thieves named sonia and vadra with stolen dagger with which they used 2 steal\nhttps://t.co/zDlfX5lvba\nChoppergate,1.0,0,0
7.259141234525757e+17,"@CPDelhi @DelhiPolice  road carpeting vehicles on raja dhir sen marg-opp.D-148,East of Kailash parked from long time https://t.co/IwKb73IchO",0.0,1,0
7.259151275270513e+17,@IncomeTaxIndia Shocking news the Minsiters in TN filing for so much money as income whats the source of Income? Is it potentially possible?,0.0,0,0
7.25917414429356e+17,"@dtptraffic road carpeting vehicles, tractor parked improperly opp.D-148, East of Kailash from last 5-6 days. https://t.co/qKJ886pRwa",0.0,1,0
7.259179312011633e+17,"@dtptraffic Sir, there is a daily commuter horror on the Great colony flyover. A permanent barricading has been installed there which..2/2",0.0,0,0
7.259195204019692e+17,No fans working at #Thvim Rly station. No AC waiting room available. @sureshpprabhu @KonkanRailway @WesternRly  @RailMinIndia,0.0,0,0
7.259201370946478e+17,@RailMinIndia Just a request to tell TT to not cancel the ticket.Both tickets are mine and i hv paid full amount for both tickets.possible?,0.0,0,0
7.259206242253578e+17,@GM_NRly @RailMinIndia no security and frisiking of pax at NDLS via unreserved ticketing entry gate,0.0,0,0
,he prabhu,,0,0
7.259221108166739e+17,"Extra coaches in UP, Bihar, Guj &amp; Raj bound WR trns  @RailMinIndia https://t.co/oajlHNyS9Q https://t.co/MSQW3eq5Qi",1.0,1,0
7.259221442243214e+17,Impossible. We are in democracy. They are wanting to create anarchy if this is true @DelhiPolice @HMOIndia JAI HO https://t.co/kgCoxkniGu,1.0,0,0
7.259230271588844e+17,Overcharging##Softdrinks##@MuriJunction##GOVTaffiliateShop\nWhy Extra Charges\n@RailMinIndia @sureshpprabhu @PMOIndia https://t.co/3bLF6gtWYl,0.0,1,0
7.259255154842214e+17,@dtptraffic why is police putting barickages at RTR FLYOVER causing Kms of traffic jam at 8 am ? https://t.co/ZBp2eLVKTf,0.0,1,0
,0,0.0,0,2327412151
7.259293034943898e+17,#LiveOrgansTransported btwn two cities. Green corridors formed by @DelhiPolice @gurgaonpolice https://t.co/MOQkLLJErI @TOIDelhi @htTweets,1.0,0,0
7.259300282407566e+17,"@DelhiPolice  sir who is model officer under RTI for  office of DCP licensing, and where is his office",0.0,0,0
7.25930219329065e+17,#CBDT makes public data on total number of #taxpayers in India https://t.co/REysmSTm5T\n#CACSHUB @IncomeTaxIndia,1.0,0,0
7.259317537439007e+17,@RailMinIndia do more and more rain on rail agents. stop cheating and fraud.....,0.0,0,0
7.259378493594419e+17,@IR_EDMECHG @PMOIndia @sureshpprabhu @RailMinIndia gt brkn seat in tatkal. No rply. didnt expect this.  Ruined trip https://t.co/2ImKmefEqV,0.0,1,0
7.259381437157089e+17,Proud of u @DelhiPolice https://t.co/dzWtj8Jnh2,1.0,0,0
7.259384923839898e+17,"underage kids on bikes, without helmets all over Delhi. Three bikes in this photo alone. Mandir marg @dtptraffic https://t.co/IVasdIoZws",0.0,1,0
7.25940845078188e+17,@drmdelhi @RailMinIndia @GM_NRly sir third line at GZN has been approved earlier. Space is there. Help movement of express freely. Plz see.,0.0,0,0
7.259420514648351e+17,@gmner_gkp @RailMinIndia  I am unable to find the details of this PNR 231-5808689 please help me,0.0,0,0
7.259427402618266e+17,@gm_crly; @RailMinIndia \nI had been using irctc account with ID“bry_100” I am not aware why account has been disabled kindly help.,0.0,0,0
7.259480231009894e+17,"@IncomeTaxIndia to get the same info ,but very sorry to say that they lack basic experience. Pls try yourself 18001801961. Jai Hind !!",0.0,0,0
7.259514954058835e+17,@DelhiPolice it's funny how you act like you're the best department of police on Twitter. How much did you earn in bribe today ?,0.0,0,0
,0,0.0,0,284384041
7.259544592939991e+17,@dtptraffic   hr 56 A 4165 near jwala heti underpas and McDonalds.ovrload and no cover. I have also sent pics to ngt https://t.co/VcjJcN45h2,0.0,1,0
7.259581557089524e+17,"Res. CM Kejriwal \nPM @narendramodi has Shared His Educational docs on the Website of @IncomeTaxIndia,Please Find D Same \n#DegreeDikhaoModiJi",0.0,0,0
7.259592594106982e+17,@DelhiPolice take action who looting   people .. 8010191777 https://t.co/LKE2KyksJE,0.0,1,0
7.259622823967374e+17,"@narendramodi @BJPRajnathSingh pls tel @DelhiPolice n #cJI dat failure of laws n cops led to dis in US,learn frm it\n\nhttps://t.co/fTYqWNaXP8",1.0,0,0
7.259644255266899e+17,@RailMinIndia - Travellinng in Train 14521 boarded from Delhi.AC-ChairCar Coach C1.- No cooling. Please help,0.0,0,0
7.259664772837459e+17,"@narendramodi @BJPRajnathSingh @DelhiPolice #cji atleast accused will serve 19yrs in jail full term in US as US laws r not ""made in india""",0.0,0,0
7.259669354485062e+17,Black glass is allowed in #delhi ? @dtptraffic @RidlrDEL https://t.co/0pEOTfDuY1,0.0,1,0
7.259709730239652e+17,Amritsar Swarn Shatbdi haulted at Jalandar stn for 1.5 hrs..no one infrmng reason...please tell the reason @sureshpprabhu @RailMinIndia,0.0,0,0
7.259710270801715e+17,@RailMinIndia Dirty shahad Rly station due to fruit vendors being allowed to operate on platform.\nAction needed,0.0,0,0
7.259721010273934e+17,@dtptraffic CNG Station near scope complex has blocked entire road causing traffic jam.\n\n@CPDelhi,0.0,0,0
7.259759191611351e+17,@RailMinIndia plz fixed some lower birth quota for pregnant women also,0.0,0,0
7.259782810785792e+17,@DelhiPolice pls help...... My car stolen from saraswati garden -15 in morning DL10CE7533 PLS HELP ... NOBODY HELP ON THIS MATTER,0.0,0,0
7.259785115302871e+17,@narendramodi @IncomeTaxIndia in no of cases return has bee filed in sept and claimed refund but still the refund has not been issued by CPC,0.0,0,0
7.259787746306007e+17,@FinMinIndia @IncomeTaxIndia in no of cases return has bee filed in sept and claimed refund but still the refund has not been issued by CPC,0.0,0,0
7.259837159233619e+17,@RailMinIndia @gm_nrly kindly initate swatchata abhiyan in trains across d j&amp;k Critical condition frm sgr to banihal https://t.co/KC8APu2wpT,0.0,1,0
7.259843520903617e+17,Go through this thread for very interesting data released by @IncomeTaxIndia for AY 12-13 today \nhttps://t.co/nwzmf3HMiJ,1.0,0,0
7.259854425715466e+17,@RailMinIndia 22113 LTT KCVL Express Two Tier AC Coach is very very old coach. Three Tier AC Coach is new and clean.,0.0,0,0
7.25986335736107e+17,@RailMinIndia Sir pls help...My wife missing since 36 hrs.Allahabad RPF offc not taken FIR. mumbai RPF got last mobile location Gonda dist,0.0,0,0
7.259876756776837e+17,@DelhiPolice fantastic work in cracking the Nehru Memorial Museum robbery at Teen Murti House. Left handed thief and all. Congratulations.,0.0,0,0
,0,1.0,0,869947771
7.259894907753349e+17,@sureshpprabhu @RailMinIndia :  detect whether train is at station or not &amp; on stoppage let it auto lock the toilet doors.If a person is,0.0,0,0
7.259896604392858e+17,"@dtptraffic , Congratulations , For Creating Green Corridor and Saving Lives , In Future , Many Would Donate Organs Including Me, Keep Up",0.0,0,0
7.259935786362757e+17,@RailMinIndia @IndianRailMedia @minis Stinky dirty toilets in Malwa express A1.Traveling frm Ambala to Ujjain for Simhast2016 PNR-2543934192,0.0,0,0
7.25993766646104e+17,"@dtptraffic FAKE NUMBER PLATE, ADVOCATE STICKER MISUSED,,PLZ TAKE IMMEDIATE ACTION! OWNER: NITISH ARORA https://t.co/MbKzuPfVq7",0.0,1,0
7.259940115974922e+17,"@RailMinIndia train no 17318 travelling from Mumbai to hubli ,in 2AC very poor/old cushions.expected good/new coach.3AC is better than 2AC.",0.0,0,0
7.2599893503932e+17,"@RailMinIndia PNR:8534230749,TRAIN:19039,DOJ:09-06-2016,TIME:22:40,SL,BDTS TO GKP,Siddharth Sonk,S7 16,FARE:680,SC:22.9+PG CHGS.",0.0,0,0
7.260006264343635e+17,@DelhiPolice pls note &amp; help! https://t.co/wH2mhvjnmX,1.0,0,0
7.260050077247571e+17,In train no 12678 . Having confirmed seat unable to seat @railminindia,0.0,0,0
7.260094088035901e+17,"@IncomeTaxIndia Sir, IT act is not updated on Department of revenue website. It is up to Finance act 2011. Please update.",0.0,0,0
7.260099133575578e+17,Employees Provident Fund will have an interest rate of 8.8% says Centre @IncomeTaxIndia @BloombergTVInd,0.0,0,0
7.260111360515398e+17,Need to atleast browse through @IncomeTaxIndia data....\n\nMust be fun,0.0,0,0
7.260119466889093e+17,@sureshpprabhu - The A.C in the compartment C-14 of Shatabdi Express 12001 is not working. Its boiling inside. Please fix it. @RailMinIndia,0.0,0,0
7.260125476782202e+17,@railminindia B1 coach Train no.14319 electricity issue,0.0,0,0
,waiting for outstanding demand to be clear. I have uploaded all documents in website in Sep'15 1/n',0.0,0,0
7.260207322795049e+17,@IncomeTaxIndia Because of this my return for yr 2011-12 and 2015-16 on hold. Transaction id - 2930244523 &amp; 2451158671. Please help. thnx,0.0,0,0
7.260227956757176e+17,What is the status of traffic sentinel scheme? is it scrapped? why so much delay in rewarding volunteers? @dtptraffic @CPDelhi,0.0,0,0
,we've got an Olympic champ in that Mustard Mini @DelhiPolice #Delhi https://t.co/XMSKRHYP7A',0.0,1,0
7.260298972908831e+17,@dtptraffic no fear of law ...opposite gk1 redlight https://t.co/VKRIUgcHlw,0.0,1,0
7.260319180227256e+17,@dtptraffic @AapKaGopalRai @aapbabarpur Please try to remove encroachments from Babarpur road. https://t.co/snM1OiuU9b,0.0,1,0
7.260330846012375e+17,"@dtptraffic  Sir Traffic lights from Poorvi Marg  going towards R K Puram under the RTR not working last 2days,  mess/big accident hazard .",0.0,0,0
7.260338147245752e+17,Experimental stoppage to 11447/11448 JBP-HWH-JBP Shaktipunj Exp at Niwas Road station for a period of 6 months. @RailMinIndia @drmjabalpur,0.0,0,0
7.260349219285484e+17,@RailMinIndia is my e-ticket tatkal waiting list ticket is cancelled or is valid https://t.co/txlNYy6JDK,0.0,1,0
7.260366918704415e+17,@PMOIndia @narendramodi @IncomeTaxIndia Thank u 4 making tax data public. it will immensely help in fact based approach to nation building,0.0,0,0
7.260379129581527e+17,"@dtptraffic Traffic jams RTR not because of barricades-prevents cars butting in ,if single line for flyover no problem,indiscipline reason",0.0,0,0
7.260407629542113e+17,"@dtptraffic Const@DefColRingRd red light tking pics of cars over stop line;doing nothing when pedestrians crossing greenlight,causing havoc",0.0,0,0
7.260418761223741e+17,@dtptraffic @ArvindKejriwal too much traffic jam. Munirka to Palam road.  Stuck from the last 20 mins. #oddeven :(,0.0,0,0
7.260434978207703e+17,@dtptraffic just spotted this car near Indraprastha Metro Station.. #OddEven @ArvindKejriwal https://t.co/yIqzKJIQW3,0.0,1,0
7.260449720137687e+17,My post summarising some interesting take-aways from data released by @IncomeTaxIndia today:\nhttps://t.co/kKH2ywp9jn,1.0,0,0
7.260464291736576e+17,The toilets are in its worst condition of Train No.  12235 Rajdhani Express \n\n@sureshpprabhu @RailMinIndia \nThanks in advance.,0.0,0,0
7.260508383475384e+17,Rail Men on a Mission...Braving the Summer Heat @RailMinIndia @sureshpprabhu https://t.co/21Gb5iD5fZ,0.0,1,0
7.260553291973837e+17,"@gm_crly @drmmumbaicr @RailMinIndia train no.11022, 2AC, super dirty bed linen.stinking,will make kids sick.pls help",0.0,0,0
7.260573113624206e+17,#FollowFriday Take a look at this week’s pics @Finmin  @FMA_LI @economy_gov_by\n@IncomeTaxIndia @ro_mfp #FF,0.0,0,0
7.26061845065388e+17,Even in no parking areas people have parked their cars causing traffic jam @ Connaught Place! @dtptraffic on summer vacation? @DelhiPolice??,0.0,0,0
7.260648574563654e+17,@RailMinIndia does the issues\nforwarded by @railminindia to\n@IR_EDCHG are examined\nproperly @sureshpprabhu,0.0,0,0
7.2606522287249e+17,@RailMinIndia pls have mercy on me how will i manage to reach on time at gzb by 14217.PNR-2763568623..pls undstand my mom is ptnt of ANXIETY,0.0,0,0
7.260676393915105e+17,"30 hrs since reporting theft of my car, 3 visits to Shalimar Bagh police station, FIR yet to be registered @DelhiPolice",0.0,0,0
7.260769593823315e+17,Huge traffic jam at Pankha Road. No traffic management @dtptraffic \nCc @msisodia @gopal,0.0,0,0
7.260782524149555e+17,Action will never b taken on two complaints forwarded by commissioner office itself?? @DelhiPolice,0.0,0,0
7.260800215430266e+17,@sureshpprabhu  @RailMinIndia  travel from gct to anvt in 22419 pnr-2217057234 vendor sell the items ₹5 extra from mrp.,0.0,0,0
7.260821515197971e+17,@RailMinIndia\nCharging point not working on train 15618. TTE flatly denies to help. Its been out of order for a long time.\nPls look into it.,0.0,0,0
7.260882954326547e+17,@RailMinIndia fire at #HajipurJunction due to short circuit. Stamped like situation.,0.0,0,0
7.260958433973617e+17,Why Odd-Even violators in Outer Delhi are having an easy escape https://t.co/Udzm2fMpYK via @DNA_IamIn @dtptraffic @mukteshchander,1.0,0,0
7.260986210037882e+17,@dtptraffic huge jams leading to Fortis Vasant Kunj. Inexcusable to have this sort of situation near a hospital. Do your jobs!!,0.0,0,0
7.261078120869765e+17,nsbhatnagar: @DelhiPolice @DCPCentralDelhi no action taken after given CCTV footage to… https://t.co/ZKGq5V41BY #DelhiInsider #InsiderTweets,1.0,0,0
7.261100346193018e+17,Delhi Insider: nsbhatnagar: @DelhiPolice @DCPCentralDelhi no action taken after given CCTV footage to…… https://t.co/PG011qPKVe #FabOffers,1.0,0,0
,112 neither reachable. Police constables nearby don't care.',0.0,0,0
7.261251018722426e+17,@RailMinIndia there is not enough arrangements for drinking water in Train 12265 .,0.0,0,0
7.261397261644268e+17,Some good observations on tax data published by @IncomeTaxIndia https://t.co/ci0Dubbpbc,1.0,0,0
7.261513484928778e+17,@RailMinIndia. Sir plz help me to take tablet . I ran out of water. Plz tell me where I get drinking water. Pnr 4418216792,0.0,0,0
7.262115421070705e+17,"@RailMinIndia, @Sureshprabhu cleaning still required at platform No.9, @ Gorakhpur Railway Station. https://t.co/OCiK6ca4ez",0.0,1,0
7.262286708646132e+17,@drmvijayawada @RailMinIndia @amt1205 @IR_EDMECHG  thank u so much for quick response. Water was filled in at Vijayawada.,0.0,0,0
7.262316510306835e+17,@sureshpprabhu @RailMinIndia The Fan not working in Ahmedabad chennai navjeevan exp PNR 8530442888 urgent in summer difficult to sit,0.0,0,0
,1,0.0,0,3300420036
7.262391654410076e+17,Good morning #Being decent #Post no evil #Report evil. @IndiaPolice2015 @renukamishra67 @DelhiPolice @MumbaiPolice https://t.co/rTV1M8vilC,0.0,1,0
7.26243116177494e+17,Now cancellation of tickets made easy @RailMinIndia https://t.co/r1TIHXWhcI,0.0,1,0
7.262478266450821e+17,222 children rescued/reunited with their flys in 2015-16 frm stns.  @RailMinIndia  https://t.co/gbeI835NrD https://t.co/4hq69BQpOs,1.0,1,0
7.262685735852728e+17,@IncomeTaxIndia @narendramodi @CMOMaharashtra it's official Maha pays 40 pc of inc tax yet drought bad road infra issues. Doesn't make sense,0.0,0,0
7.262707720508088e+17,"Here we can prove that ""Rules are for fools"" @dtptraffic @CPDelhi @DelhiPolice https://t.co/fLVFnAtzxO",0.0,1,0
7.262710071625687e+17,Safesavaari has launched an app for Women safety. Need some help in connecting with @dtptraffic @DelhiPolice https://t.co/KeHPDM2fbg,0.0,1,0
7.262757451531756e+17,@gmeastcoastrly @sureshpprabhu @sureshkpujari @RailMinIndia girls going by Amravati fm BBSR tomato for national game.kindly ensure conf seat,0.0,0,0
7.262757866641939e+17,@FinMinIndia @IncomeTaxIndia One of the rich in black money place in Tamilnadu is Thiruvanamalai. Even highest premium for insurance. Wakeup,0.0,0,0
7.262760366153972e+17,"@CPDelhi @DelhiPolice 24*7 trucks &amp; buses are parked outside girls govt school, East of Kailash. Police takes bribe https://t.co/ALUpk0axH8",0.0,1,0
7.262771923097395e+17,@RailMinIndia my tweets r nt fr criticism. Its fr reality.pls tak it in ryt perspective. Cleanliness at anvt is good. Man at work 4 cleaning,0.0,0,0
7.262776509987676e+17,"@Harendraksingh2 @dtptraffic buses and trucks parked 24*7 outside girls govt school no.2, East of Kailash. Insecure https://t.co/q9xzTCQCbi",0.0,1,0
7.262808601235825e+17,"@RailMinIndia get ""Patanjali"" in2 restaurants chains in railway stations -so that our nextGen. eats healthy &amp; stops eating less pizzas&amp; kFC",0.0,0,0
7.262830630098944e+17,@sureshpprabhu @RailMinIndia booked d ticket n 12160 given pref to lower birth as SRctzn&amp; kid is there but didnt get https://t.co/Q0vRTACGFB,0.0,1,0
7.262852957134111e+17,Just in: @DelhiPolice SHO arrested by @DelhiPolice . @timesofindia,0.0,0,0
,0,0.0,0,516805564
7.2628690804165e+17,.@DelhiPolice SHO Dinesh Kumar has been arrested in a case of Ambetment to Suicide of a lady in North Delhi @Charanns @JatinPaul,0.0,0,0
7.262871069732864e+17,"Subject to 30%ECC SupremeCourt allows @DelhiPolice to buy 190 diesel vehicles for VVIP security,prisoners,towing other vehicles etc!",0.0,0,0
7.262876603737989e+17,#ITN_BREAKING  \nDelhi Police SHO Dinesh Kumar of Vijay Vihar area Arrested for torturing a woman to death. @DelhiPolice,0.0,0,0
7.262878681303941e+17,And @DelhiPolice talks about women safety. Irony just died. SHO of a police station arrested for torturing a girl to death. Shame.,0.0,0,0
7.262897494854739e+17,@RailMinIndia i think your first priority should be late running trains..rest comes....far behind,0.0,0,0
7.262910000549151e+17,#SC allows @DelhiPolice  to get its 190 diesel vehicles of 2000 cc and above https://t.co/Tm7MHMXk3X,0.0,1,0
7.262922508927345e+17,"sho, of delhi vijay vihar has been arrested on charge of abetment to suicide. \n\n@DelhiPolice @JointCP_CrimeDP @CPDelhi @uppolicepr",0.0,0,0
7.262922899878748e+17,@DelhiPolice  to pay 30% environmental compensation charge to buy spl  disel vehicles over 2000 CC.SC  [ANI],0.0,0,0
7.262923206608118e+17,SHO Dinesh Kumar of Vijay Vihar area arrested for torturing a woman to death. @DelhiPolice . She committed suicide outside tees hazari crt.,0.0,0,0
7.262929293297828e+17,@DelhiPolice arrested his own Insp for torturing a woman to death. Lady committed suicide yesterday.Insp Dinesh Kr posted as SHO Vijay Vihar,0.0,0,0
7.2629413749905e+17,@ArvindKejriwal  @DelhiPolice You guys are good for nothing. #Delhinotsafe #HelpSonu,0.0,0,0
,0,1.0,0,4115035153
7.262949697204224e+17,Gender sensitization with #Delhi Police Women @DelhiPolice  understanding Gender &amp; imbibing #genderneutral  beahvior https://t.co/D5qCLPZFgk,0.0,1,0
7.262956569864765e+17,@dtptraffic Attched pic of #Auto &amp; #Driver. Overcharging &amp; Rude behaviour. Frm #AIIMS to #Defence #Colony. https://t.co/NcXTPPNDDR,0.0,1,0
7.262956825044992e+17,@sureshpprabhu 4/4 Kindly take necessary action immediately. @RailMinIndia,0.0,0,0
7.262963988748737e+17,Regd of 2000 cc diesel vehicles allowed but only of @DelhiPolice on payment of green cess @Delhiconnect https://t.co/4gPR1a14Pd,1.0,0,0
7.26296620099244e+17,@BarackObama @narendramodi @PMOIndia @ArvindKejriwal @msisodia @DelhiPolice In India only Death leads to Justice. https://t.co/WR0Q8KWuMg,0.0,1,0
7.263026916060365e+17,"@RailMinIndia Sir, there is problem in registering e-demand for rake on FOIS, but inspite of all attempts same has not been sorted out.",0.0,0,0
7.263061209361203e+17,Many Dtc bus n Orange buses overspeed to 60 kmph n drive zigzag..pls tk note @ArvindKejriwal @msisodia @AapKaGopalRai @CPDelhi @dtptraffic,0.0,0,0
,0,0.0,0,2168581904
7.263097295431557e+17,Recharged Rs.200 in UTS wallet at 9 am today not credited yet.\n\n@sureshpprabhu @RailMinIndia,0.0,0,0
7.263098531744604e+17,@RailMinIndia Do you provide hand towel in 3AC. 12391 Shramjivi Exp.,0.0,0,0
7.26311599141593e+17,@RailMinIndia @sureshpprabhu W/NE/IZN/000110911 i registered my complaint till now not got any reply. plz do needfull. source:customercare,0.0,0,0
7.263118962620211e+17,@RailMinIndia @sureshpprabhu from customercare@indianrailways.gov.in \nnot got reply of my compalint W/NE/IZN/000110911,0.0,0,0
7.263145895083786e+17,@dtptraffic  Plz do the nedful in uttam ngr Due to fruit sellers nd rickshaws we r facing huge trafic on daily bases https://t.co/LeVbiDB8gc,0.0,1,0
7.263155215499347e+17,"SC allows DJB to buy, 250 water tankers @DelhiPolice 190 vehicles above 2000cc subject to 30%t ECC @azeemjournalist https://t.co/3jX5WEGgUN",0.0,1,0
7.263181039829075e+17,@RailMinIndia @sureshpprabhu official TATKAL bk hrs fr AC 10-11am n fr SL 11-12noon.\nActually it is AC 10:00-10:02am n fr SL 11:00-11:04am,0.0,0,0
7.263246249596148e+17,@DelhiPolice My Dad met an incident on way 2 Anand vihar ISBT. FIR lodged with Vivek Vihar PS. Can DP provide fedbck https://t.co/zGA7RFFYGp,0.0,1,0
7.26325175751467e+17,@DelhiPolice @DCPSouthdelhi Why recruit 10th pass jats/gurjars when the majority population r uni graduates  &amp; english speaking.,0.0,0,0
7.263262211481805e+17,@Delhipolice @DCPSouth happy to detain you for hours but no provision for drinking water. tea/coffee. station canteen no FSSAI certification,0.0,0,0
7.263276036661289e+17,"@DelhiPolice money deducted,ticket not booked by @makemytripcare , nor they are refunding,can I register complaint online or I need to visit",0.0,0,0
7.263305451987393e+17,"In A First, Income Tax Data Is Made Public. Here Are The Key Findings\nhttps://t.co/AVchTVHu9B\n@IncomeTaxIndia @vasantkodrani @NazlinShaikh",1.0,0,0
7.263320941133087e+17,"@RailMinIndia  : no cleaning with phimol in the coach, toilet&amp; basin full with water in train no 14806 barmer to ypr ,now left Bhagalkot",0.0,0,0
7.263345094492733e+17,"Now, compulsory yoga classes for @DelhiPolice! Thank you, Modiji #yoga #yogaeverydamnday #NarendraModi  https://t.co/WiaFfcLtQO",1.0,0,0
7.263379182441636e+17,@ArvindKejriwal  @msisodia @DelhiPolice @CommEDMC \nIllegal cnstrction by #crpf  Insp. Dilbag Khan @DilshadGarden. Need help urgently .,0.0,0,0
7.26344505188819e+17,@dtptraffic traffic congestion at Kalkaji temple road towards Okhla . Breakdown of DTC bus . Pls act ASAP,0.0,0,0
7.263445324768543e+17,@RailMinIndia THE KGP STATION TOILET IS VERY DIRTY.,0.0,0,0
7.263445621306899e+17,@sureshpprabhu @RailMinIndia Sir train no 11102 always 2 hrs late dept frm source station GWL y not u change timing of 11102 train,0.0,0,0
7.263454127857541e+17,@RailMinIndia sir plaese merge two memu local into one at the office and college going and coming time,0.0,0,0
7.263463463791041e+17,@sureshpprabhu @RailMinIndia Spanish Tolga Train! Another Gatiman Gift to India by Gatiman Rail Minister!,0.0,0,0
7.263470911700541e+17,@RailMinIndia   [IRCTC #3301081] Ticket ID. @IRCTC_Ltd says amount has been rfnded but bank officials say no such amount rcvd. Pls resolve.,0.0,0,0
7.263479920855859e+17,@sureshpprabhu @RailMinIndia I am unable to see the running status of link express 22925 pnr is 8246887586 its nit showing of any date,0.0,0,0
7.263507410198569e+17,"@RailMinIndia fan not working,give us basic facility bullet train latter https://t.co/lqOrfukNkB",0.0,1,0
7.263535737773834e+17,@DelhiPolice https://t.co/TKzUS3BXfO naaam se ek company logo ko kafi loot rahi hai pls help sending froud products https://t.co/EqH3yUBsTh,1.0,1,0
,B3 bogie doesn't look cleaned. Passengers fault??? Please get it cleaned. Thanks',0.0,0,0
7.26355440234156e+17,"@RailMinIndia @sureshpprabhu , sir complaints abt train running late always &amp; no information abt it to the passenger 12335 Bhagalpur express",0.0,0,0
,0,0.0,0,4557485424
7.263570491819172e+17,"Hope @DelhiPolice take action, if acc was hacked, get the culprit or arrest this man for threatening people in DM https://t.co/bNRddCq7yT",1.0,0,0
7.263575410603827e+17,@DelhiPolice Good news https://t.co/jP63bPmhuQ,1.0,0,0
7.263622056926495e+17,"SM Sahai, IPS, speaking on Radicalization: Radicalised Isalm gaining ground in Kashmir @BlrCityPolice @DelhiPolice https://t.co/UaX6rFNPJ8",0.0,1,0
7.26362566562177e+17,Jamiyat and Jamat rapidly increasing their base: Sahai #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice  @CPMumbaiPolice @hydcitypolice,0.0,0,0
7.263643928753806e+17,Shrinking space for mainstream political parties: Sahai \n#IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice  @MumbaiPolice @hydcitypolice,0.0,0,0
7.263658009871196e+17,Educated yourh with superficial understanding of Islam getting radicalised: Sahai #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice,0.0,0,0
7.263661096251022e+17,@RailMinIndia @drmsdah a employee with a railway id card at sdah statn dnt alow me to use ATVM by my own. https://t.co/TtRihA4CDt,0.0,1,0
7.263667836118835e+17,"SK Singh, IG, #NIA to speak now on Investigations. #Police #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice https://t.co/JeR9DqPQ7F",0.0,1,0
7.263671669042094e+17,13 intl legal instruments to deal with terrorism: Singh #Police #NIA #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice @MumbaiPolice,0.0,0,0
7.263702810658652e+17,"Brijesh Singh, IPS, Cyber Security, Mumbai Police also a speaker #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice https://t.co/A5T7MVEAQO",0.0,1,0
7.263706592327148e+17,He is speaking on Use of Social Media in Radicalization #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice @hydcitypolice @MumbaiPolice,0.0,0,0
7.263710337966121e+17,Techy is acting as great enabler of radicalisation: Brijesh #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice @BlrCityPolice @MumbaiPolice,0.0,0,0
7.2637252912051e+17,"Romance Scam is a worrying trend, where vulnerable women trapped #Police #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice @CPMumbaiPolice",0.0,0,0
7.26372928439259e+17,Govt is taking our data to protect us #Police #IPSAKnowledgeSeries @DelhiPolice @BlrCityPolice @CPMumbaiPolice,0.0,0,0
